customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,contract_encoded,contract_risk_score,has_internet,is_fiber,is_dsl,payment_Bank transfer (automatic),payment_Credit card (automatic),payment_Electronic check,payment_Mailed check,is_auto_payment,is_electronic_check,OnlineSecurity_binary,OnlineBackup_binary,DeviceProtection_binary,TechSupport_binary,StreamingTV_binary,StreamingMovies_binary,MultipleLines_binary,tenure_group,tenure_group_encoded,is_new_customer,price_segment,price_segment_encoded,is_high_price,TotalCharges_log,avg_monthly_spend,total_services,security_services_count,entertainment_services_count,has_any_services,is_fully_engaged,has_security_bundle,has_premium_protection,has_security_gap,has_partial_security,is_likely_household,family_size_indicator,is_heavy_streaming,projected_24m_value,revenue_per_month,loyalty_value_score,mtm_new_customer,mtm_mid_tenure,long_contract_loyal,fiber_mtm_risk,fiber_long_contract,high_price_no_services,high_price_full_services,new_customer_high_price,echeck_no_autopay,paperless_no_autopay,senior_no_support,single_minimal_services,is_flight_risk,is_value_at_risk,needs_retention,upsell_opportunity,premium_retention_target
0576-WNXXC,1,1,1,0,27,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.55,2510.2,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,0,1,1,25-36m,2,0,high,2,1,7.828516005527744,89.64999999999999,3,2,1,1,0,0,0,0,1,1,1,0,2293.2,92.97037037037036,2420.5499999999997,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
4632-XJMEX,1,0,0,1,53,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),62.85,3419.5,0,1,1,1,0,1,False,True,False,False,1,0,1,1,0,1,0,0,0,37m+,3,0,medium,1,0,8.137542018201053,63.32407407407408,3,3,0,1,0,1,0,0,0,1,1,0,1508.4,64.51886792452831,3356.1759259259265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8910-LEDAG,1,1,1,0,34,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),71.55,2427.35,0,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,high,2,1,7.794967293355625,69.35285714285715,0,0,0,0,0,0,0,1,0,1,1,0,1717.1999999999998,71.39264705882353,2357.997142857143,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0
3452-GWUIN,0,1,1,0,19,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.95,1760.25,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,1,13-24m,1,0,high,2,1,7.4737790632128895,88.0125,2,0,2,1,0,0,0,1,0,1,1,1,2278.8,92.64473684210526,1672.2375,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0
2716-GFZOR,1,0,1,0,43,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),86.1,3551.65,0,0,2,1,1,0,False,True,False,False,1,0,1,1,1,0,0,0,0,37m+,3,0,high,2,1,8.175449082865923,80.71931818181818,3,3,0,1,0,1,0,0,0,1,1,0,2066.3999999999996,82.59651162790698,3470.9306818181817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3724-UCSHY,1,0,1,1,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,122.9,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,4.819474788635096,17.557142857142857,0,0,0,0,0,0,0,0,0,1,2,0,469.20000000000005,20.483333333333334,105.34285714285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8626-XHBIE,1,0,0,1,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1424.2,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.262067433731681,24.985964912280703,0,0,0,0,0,0,0,0,0,1,1,0,595.2,25.432142857142857,1399.2140350877194,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4628-CTTLA,1,0,0,0,57,0,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,39.3,2111.45,1,0,2,1,0,1,False,False,True,False,0,1,0,1,0,0,1,0,0,37m+,3,0,medium,1,0,7.655603690312168,36.40431034482759,2,1,1,1,0,0,0,0,1,0,0,0,943.1999999999999,37.04298245614035,2075.0456896551727,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
3192-LNKRK,1,0,1,1,34,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,84.05,2909.95,0,0,2,1,1,0,False,False,False,True,0,0,0,0,1,0,1,0,0,25-36m,2,0,high,2,1,7.97623476737001,83.14142857142856,2,1,1,1,0,0,0,0,1,1,2,0,2017.1999999999998,85.58676470588235,2826.808571428571,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
4439-YRNVD,0,0,0,0,10,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,36.25,374.0,0,0,2,1,0,1,False,False,True,False,0,1,0,1,0,1,0,0,0,0-12m,0,1,medium,1,0,5.926926025970411,34.0,2,2,0,1,0,0,0,0,1,0,0,0,870.0,37.4,340.0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2876-VBBBL,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.056356895370426,10.125,0,0,0,0,0,0,0,0,0,0,0,0,486.0,20.25,10.125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6834-NXDCA,0,0,0,0,13,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,23.9,300.8,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.709764546333749,21.485714285714288,0,0,0,0,0,0,0,1,0,0,0,0,573.5999999999999,23.138461538461538,279.31428571428575,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
2208-UGTGR,1,0,0,0,56,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,98.6,5581.05,0,0,2,1,1,0,False,False,True,False,0,1,0,1,0,0,1,1,1,37m+,3,0,high,2,1,8.627311371419102,97.91315789473684,3,1,2,1,0,0,0,0,1,0,0,1,2366.3999999999996,99.66160714285715,5483.136842105263,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3005-TYFRD,0,0,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),103.65,5676.65,0,0,2,1,1,0,False,True,False,False,1,0,0,1,1,0,1,1,1,37m+,3,0,high,2,1,8.64429269370997,101.36875,4,2,2,1,0,0,0,0,1,1,1,1,2487.6000000000004,103.21181818181817,5575.28125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8670-MEFCP,0,0,1,1,36,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),92.9,3379.25,0,2,0,1,0,1,False,True,False,False,1,0,1,1,1,1,1,1,1,25-36m,2,0,high,2,1,8.125704950238868,91.33108108108108,6,4,2,1,1,1,1,0,0,1,2,1,2229.6000000000004,93.86805555555556,3287.9189189189187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3079-BCHLN,1,0,1,0,47,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,942.95,0,1,1,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,6.850073198641052,19.644791666666663,0,0,0,0,0,0,0,0,0,1,1,0,477.59999999999997,20.06276595744681,923.3052083333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7777-UNYHB,0,0,1,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.1,232.4,0,0,2,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,5.452753719852455,17.876923076923077,0,0,0,0,0,0,0,0,0,1,2,0,482.40000000000003,19.366666666666667,214.52307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5597-GLBUC,0,0,0,0,1,1,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,85.45,85.45,1,0,2,1,1,0,False,False,True,False,0,1,0,0,1,0,1,0,0,0-12m,0,1,high,2,1,4.4595662121293,42.725,2,1,1,1,0,0,0,0,1,0,0,0,2050.8,85.45,42.725,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
7278-CKDNC,1,1,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.5,2088.45,0,0,2,1,1,0,False,False,True,False,0,1,0,1,0,0,0,0,1,13-24m,1,0,high,2,1,7.644656152432005,83.538,1,1,0,1,0,0,0,0,1,0,0,0,1932.0,87.01875,2004.9119999999998,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0
2748-MYRVK,0,0,0,0,63,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),99.9,6137.0,1,1,1,1,1,0,True,False,False,False,1,0,0,1,0,0,1,1,1,37m+,3,0,high,2,1,8.722254235179681,95.890625,3,1,2,1,0,0,0,0,1,0,0,1,2397.6000000000004,97.41269841269842,6041.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8450-UYIBU,0,1,0,0,35,0,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,39.85,1434.6,0,0,2,1,0,1,False,False,True,False,0,1,0,0,1,0,1,0,0,25-36m,2,0,medium,1,0,7.2693381592734525,39.85,2,1,1,1,0,0,0,0,1,0,0,0,956.4000000000001,40.988571428571426,1394.75,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
2969-VAPYH,0,0,0,0,67,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),60.5,3870.0,0,1,1,1,0,1,False,True,False,False,1,0,1,1,0,1,0,0,0,37m+,3,0,medium,1,0,8.261268150577648,56.91176470588236,3,3,0,1,0,1,0,0,0,0,0,0,1452.0,57.76119402985075,3813.0882352941185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822-YCXMX,1,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.8,2043.45,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,1,1,25-36m,2,0,high,2,1,7.622884083648469,78.59423076923078,1,0,1,1,0,0,0,1,0,0,0,0,2035.1999999999998,81.738,1964.8557692307695,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
7181-OQCUT,1,0,0,0,21,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,103.85,2215.0,0,0,2,1,1,0,False,False,False,True,0,0,1,0,1,0,1,1,1,13-24m,1,0,high,2,1,7.703459047867175,100.6818181818182,4,2,2,1,0,0,0,0,1,0,0,1,2492.3999999999996,105.47619047619048,2114.3181818181824,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8474-UMLNT,0,0,0,0,13,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,842.25,0,0,2,1,0,1,True,False,False,False,1,0,1,1,0,1,0,1,0,13-24m,1,0,medium,1,0,6.73726347394176,60.160714285714285,4,3,1,1,0,1,0,0,0,0,0,0,1627.1999999999998,64.78846153846153,782.0892857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9821-POOTN,1,0,1,0,35,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.2,2576.2,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,25-36m,2,0,high,2,1,7.854458817264487,71.5611111111111,0,0,0,0,0,0,0,1,0,1,1,0,1804.8000000000002,73.60571428571428,2504.6388888888887,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0
3836-FZSDJ,1,1,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.85,1901.0,0,2,0,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,7.550661243105336,26.40277777777778,0,0,0,0,0,0,0,0,0,1,1,0,596.4000000000001,26.774647887323944,1874.5972222222222,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9142-XMYJH,0,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.35,601.6,0,0,2,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.401253626696201,20.05333333333333,0,0,0,0,0,0,0,0,0,0,0,0,464.40000000000003,20.7448275862069,581.5466666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6559-ILWKJ,1,0,1,0,71,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Electronic check,49.35,3515.25,1,2,0,1,0,1,False,False,True,False,0,1,0,1,0,0,1,1,0,37m+,3,0,medium,1,0,8.165150359804066,48.82291666666666,3,1,2,1,0,0,0,0,1,1,1,1,1184.4,49.51056338028169,3466.4270833333326,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0187-QSXOE,1,1,1,0,7,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.0,605.45,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,1,1,0,0-12m,0,1,high,2,1,6.40762228475489,75.68125,2,0,2,1,0,0,0,1,0,1,1,1,2136.0,86.49285714285715,529.7687500000001,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
7733-UDMTP,0,1,0,0,57,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,55.0,3094.05,0,0,2,1,0,1,False,False,True,False,0,1,0,1,1,0,1,1,0,37m+,3,0,medium,1,0,8.037559340077058,53.345689655172414,4,2,2,1,0,0,0,0,1,0,0,1,1320.0,54.28157894736842,3040.7043103448277,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
2649-HWLYB,1,0,1,0,65,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),76.15,4929.55,0,2,0,1,0,1,True,False,False,False,1,0,1,0,1,1,0,1,1,37m+,3,0,high,2,1,8.5032058226803,74.69015151515151,4,3,1,1,0,0,0,0,0,1,1,0,1827.6000000000001,75.83923076923077,4854.859848484848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5214-CHIWJ,1,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,595.05,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.3903245561640105,21.251785714285717,0,0,0,0,0,0,0,0,0,0,0,0,487.20000000000005,22.038888888888888,573.7982142857144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4229-CZMLL,1,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,469.8,1,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,6.154433375386121,67.11428571428571,0,0,0,0,0,0,0,1,0,0,0,0,1797.6000000000001,78.3,402.6857142857143,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
6904-JLBGY,0,1,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),117.35,8436.25,0,2,0,1,1,0,False,True,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,premium,3,1,9.04041170511219,115.56506849315068,6,4,2,1,1,1,1,0,0,0,0,1,2816.3999999999996,117.17013888888889,8320.684931506848,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2465-BLLEU,1,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.75,19.75,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0325462466767075,9.875,0,0,0,0,0,0,0,0,0,0,0,0,474.0,19.75,9.875,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1685-VAYJF,1,0,0,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),45.2,492.0,0,0,2,1,0,1,False,True,False,False,1,0,0,0,0,0,0,0,0,0-12m,0,1,medium,1,0,6.20050917404269,41.0,0,0,0,0,0,0,0,1,0,0,0,0,1084.8000000000002,44.72727272727273,451.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8874-EJNSR,1,0,1,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.2,987.95,0,2,0,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,1,37m+,3,0,low,0,0,6.896643774227418,24.69875,0,0,0,0,0,0,0,0,0,1,2,0,604.8,25.33205128205128,963.25125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6917-YACBP,0,1,0,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,89.75,5496.9,0,0,2,1,1,0,False,False,True,False,0,1,1,1,1,0,0,0,1,37m+,3,0,high,2,1,8.612121480127623,91.615,3,3,0,1,0,1,0,0,0,0,0,0,2154.0,93.16779661016949,5405.285,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0
5049-MUBWG,1,0,0,0,26,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),75.0,1908.35,0,1,1,1,0,1,True,False,False,False,1,0,1,0,0,1,1,1,0,25-36m,2,0,high,2,1,7.554518148984553,70.67962962962963,4,2,2,1,0,0,0,0,1,0,0,1,1800.0,73.39807692307691,1837.6703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223-WOZCM,1,1,0,0,2,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,49.95,107.1,0,0,2,1,0,1,False,False,False,True,0,0,0,0,1,0,0,0,0,0-12m,0,1,medium,1,0,4.683056724645162,35.7,1,1,0,1,0,0,0,0,1,0,0,0,1198.8000000000002,53.55,71.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0769-MURVM,0,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),65.7,4575.35,0,2,0,1,0,1,True,False,False,False,1,0,1,1,1,1,1,1,0,37m+,3,0,medium,1,0,8.428657016148714,62.67602739726028,6,4,2,1,1,1,1,0,0,1,2,1,1576.8000000000002,63.54652777777778,4512.67397260274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9253-VIFJQ,1,0,1,0,65,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),67.05,4309.55,0,1,1,1,0,1,False,True,False,False,1,0,1,1,1,0,0,0,1,37m+,3,0,medium,1,0,8.36882078516512,65.29621212121212,3,3,0,1,0,1,0,0,0,1,1,0,1609.1999999999998,66.30076923076923,4244.253787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030-FZTFM,1,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.9,7922.75,0,2,0,1,1,0,False,True,False,False,1,0,0,1,1,1,1,1,1,37m+,3,0,premium,3,1,8.977619857598377,108.53082191780824,5,3,2,1,0,0,0,0,0,1,2,1,2661.6000000000004,110.03819444444444,7814.219178082193,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9741-YLNTD,1,0,0,0,6,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),87.95,522.35,0,0,2,1,1,0,True,False,False,False,1,0,0,0,0,1,0,1,1,0-12m,0,1,high,2,1,6.260250456300893,74.62142857142858,2,1,1,1,0,0,0,0,1,0,0,0,2110.8,87.05833333333334,447.7285714285715,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5917-RYRMG,1,1,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,587.7,0,1,1,0,0,0,False,True,False,False,1,0,0,0,0,0,0,0,0,25-36m,2,0,low,0,0,6.377916716034216,17.809090909090912,0,0,0,0,0,0,0,0,0,0,0,0,475.20000000000005,18.365625,569.8909090909092,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5120-ZBLAI,0,0,1,0,50,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),75.7,3876.2,0,1,1,1,0,1,True,False,False,False,1,0,0,0,1,0,1,1,1,37m+,3,0,high,2,1,8.262868522618453,76.00392156862745,3,1,2,1,0,0,0,0,1,1,1,1,1816.8000000000002,77.524,3800.1960784313724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194-BHJYC,1,0,1,0,61,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,62.15,3778.85,0,2,0,1,0,1,False,False,False,True,0,0,1,0,1,1,1,1,0,37m+,3,0,medium,1,0,8.237439605286578,60.94919354838709,5,3,2,1,0,0,0,0,0,1,1,1,1491.6,61.9483606557377,3717.900806451613,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3663-MITLP,0,0,0,0,15,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.25,1457.25,1,0,2,1,1,0,False,False,True,False,0,1,0,1,1,0,1,1,0,13-24m,1,0,high,2,1,7.284992365633747,91.078125,4,2,2,1,0,0,0,0,1,0,0,1,2430.0,97.15,1366.171875,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
0906-QVPMS,1,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),115.15,8349.45,0,2,0,1,1,0,True,False,False,False,1,0,1,1,1,1,1,1,1,37m+,3,0,premium,3,1,9.030070708608337,114.37602739726027,6,4,2,1,1,1,1,0,0,1,1,1,2763.6000000000004,115.96458333333334,8235.07397260274,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
9025-ZRPVR,1,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,185.6,1,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,5.228967288413243,18.56,0,0,0,0,0,0,0,0,0,0,0,0,454.79999999999995,20.62222222222222,167.04,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1905-OEILC,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.5,19.5,0,0,2,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.0204248861443626,9.75,0,0,0,0,0,0,0,0,0,0,0,0,468.0,19.5,9.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7858-GTZSP,0,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.55,1066.9,0,0,2,1,1,0,False,False,True,False,0,1,0,0,0,0,0,1,1,0-12m,0,1,high,2,1,6.9734493821775,82.06923076923077,1,0,1,1,0,0,0,1,0,0,0,0,2077.2,88.90833333333335,984.8307692307692,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
3285-UCQVC,0,0,0,0,37,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),28.6,973.55,1,0,2,1,0,1,False,True,False,False,1,0,0,0,0,1,0,0,0,37m+,3,0,low,0,0,6.881975825994649,25.61973684210526,1,1,0,1,0,0,0,0,1,0,0,0,686.4000000000001,26.31216216216216,947.9302631578947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6248-BSHKG,1,0,1,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,1226.45,0,1,1,0,0,0,False,False,False,True,0,0,0,0,0,0,0,0,0,37m+,3,0,low,0,0,7.1126941256415,19.781451612903226,0,0,0,0,0,0,0,0,0,1,2,0,489.59999999999997,20.105737704918035,1206.6685483870967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4685-TFLLS,1,0,1,1,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,342.3,0,1,1,0,0,0,True,False,False,False,1,0,0,0,0,0,0,0,0,13-24m,1,0,low,0,0,5.838604700463646,18.01578947368421,0,0,0,0,0,0,0,0,0,1,2,0,475.20000000000005,19.016666666666666,324.2842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470-BTGQO,1,0,0,1,21,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,985.05,0,0,2,1,0,1,False,False,False,True,0,0,0,0,0,0,0,0,0,13-24m,1,0,medium,1,0,6.893707063256078,44.775,0,0,0,0,0,0,0,1,0,1,1,0,1095.6,46.90714285714286,940.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1209-VFFOC,1,0,1,1,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,56.4,3948.45,0,2,0,1,0,1,False,False,False,True,0,0,1,1,1,1,0,1,0,37m+,3,0,medium,1,0,8.281331607693978,57.223913043478255,5,4,1,1,0,1,1,0,0,1,2,0,1353.6,58.065441176470586,3891.226086956521,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8224-DWCKX,1,1,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.3,828.05,0,0,2,1,1,0,False,True,False,False,1,0,0,0,0,0,0,0,1,0-12m,0,1,high,2,1,6.720280466947382,63.69615384615384,0,0,0,0,0,0,0,1,0,0,0,0,1759.1999999999998,69.00416666666666,764.3538461538461,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
5482-PLVPE,0,1,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.35,41.85,1,0,2,1,0,1,False,False,True,False,0,1,0,0,0,0,0,0,0,0-12m,0,1,low,0,0,3.7577056450437887,13.95,0,0,0,0,0,0,0,1,0,0,0,0,584.4000000000001,20.925,27.9,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
